OSM_ID,OSM_TYPE,NAME,BUILDING,ADDR_STRASSE,ADDR_HAUSNUMMER,ADDR_PLZ,ADDR_ORT,LAT,LON
442906140,way,,house,P.-Patterer-Weg,15,,,46.71452860000001,14.103765144444443
442906141,way,,house,P.-Patterer-Weg,22,,,46.714804400000006,14.10278864
442906142,way,,house,P.-Patterer-Weg,23,,,46.71465467,14.10294344
442906143,way,,house,P.-Patterer-Weg,24,,,46.714542785714286,14.103156771428573
442906145,way,,house,P.-Patterer-Weg,25,,,46.71442041111111,14.103330199999998
442906146,way,,house,P.-Patterer-Weg,26,,,46.71414618,14.10325334
442906149,way,,house,P.-Patterer-Weg,27,,,46.7142786,14.102920266666667
442906150,way,,house,P.-Patterer-Weg,3,,,46.715489028571426,14.1025348
442906152,way,,house,P.-Patterer-Weg,37,,,46.71539121250001,14.102038375000001
442906154,way,,house,P.-Patterer-Weg,38,,,46.71528213333334,14.102200483333334
442906156,way,,house,P.-Patterer-Weg,39,,,46.71519078181819,14.102417045454542
442906157,way,,house,P.-Patterer-Weg,40,,,46.71508058888889,14.102184344444446
442906159,way,,house,P.-Patterer-Weg,41,,,46.71502531666667,14.102610166666667
442906162,way,,house,P.-Patterer-Weg,42,,,46.714936869999995,14.102457479999998
442906164,way,,house,P.-Patterer-Weg,43,,,46.71486923636364,14.102245981818184
442906166,way,,house,P.-Patterer-Weg,5,,,46.71526515555556,14.1027852
442907223,way,,house,P.-Patterer-Weg,31,,,46.71383605999999,14.103057100000001
442907225,way,,house,P.-Patterer-Weg,32,,,46.71359746,14.1026789
442907228,way,,house,P.-Patterer-Weg,33,,,46.71355522,14.102992973333334
442907230,way,,house,P.-Patterer-Weg,45,,,46.71325842,14.102794993333335
442907233,way,,house,P.-Patterer-Weg,46,,,46.71308601818182,14.102827954545456
442907236,way,,house,P.-Patterer-Weg,47,,,46.7129776,14.102839679999999
442907238,way,,house,P.-Patterer-Weg,48,,,46.71286393333334,14.102863811111112
442907243,way,,house,P.-Patterer-Weg,49,,,46.712695266666664,14.102866566666664
442907246,way,,house,P.-Patterer-Weg,50,,,46.7123734,14.102949520000001
442908027,way,,house,P.-Patterer-Weg,16,,,46.71400245,14.1039487
442908028,way,,house,P.-Patterer-Weg,17,,,46.714126175000004,14.1043794
442908029,way,,house,P.-Patterer-Weg,19,,,46.71432527999999,14.10411124
442908030,way,,house,P.-Patterer-Weg,20,,,46.713987457142856,14.104584971428574
442908031,way,,house,P.-Patterer-Weg,21,,,46.71339964285714,14.105462300000001
442908032,way,,house,P.-Patterer-Weg,35,,,46.714143109090905,14.103721472727274
442908033,way,,house,P.-Patterer-Weg,36,,,46.71390262222223,14.103505533333331
442908034,way,,house,P.-Patterer-Weg,44,,,46.71383835555556,14.104222644444445
442908035,way,,house,P.-Patterer-Weg,53,,,46.71358231666667,14.103989716666666
443106110,way,,house,Industriestraße,21,,,46.72074419090909,14.102761445454547
443106111,way,,house,Industriestraße,12,,,46.72004398,14.10061316
443106119,way,,house,Industriestraße,18,,,46.720606100000005,14.10222992
443106120,way,,yes,Industriestraße,19,,,46.72091182857143,14.102717514285715
443106124,way,,yes,Industriestraße,13,9560,Feldkirchen in Kärnten,46.72093962,14.10171179
443192379,way,,house,Kuchlbrunnweg,12,,,46.716759118181834,14.094531690909092
443192380,way,,apartments,Kalvarienbergweg,13,9560,Feldkirchen in Kärnten,46.71806202,14.0941496
443192381,way,,house,Kuchlbrunnweg,13,,,46.71656884285714,14.094369514285715
443192382,way,,yes,Hügelweg,14,,,46.71660024285715,14.0949342
443192383,way,,apartments,Kalvarienbergweg,14,9560,Feldkirchen in Kärnten,46.71789574,14.094419740000001
443192384,way,,house,Hügelweg,17,,,46.716305675,14.0943628875
443192385,way,,house,Kuchlbrunnweg,6,,,46.718302557142856,14.095010200000003
443192386,way,,house,Kuchlbrunnweg,7,,,46.718025028571425,14.095008085714285
443192387,way,,house,Kuchlbrunnweg,7a,,,46.718140985714285,14.095086528571429
443192388,way,,house,Kuchlbrunnweg,8,,,46.717873000000004,14.094851420000001
443247457,way,,house,Kuchlbrunnweg,15,,,46.71628166000001,14.09355076
443247458,way,,house,Kuchlbrunnweg,17,,,46.71618751999999,14.093371600000001
443247459,way,,house,Kuchlbrunnweg,18,,,46.71625566,14.09284716
443247460,way,,house,Kuchlbrunnweg,19,,,46.71606133,14.09322617
443247461,way,,house,Kuchlbrunnweg,20,,,46.71613224285714,14.092692142857143
443247462,way,,house,Kuchlbrunnweg,21,,,46.7159199,14.093065720000002
443247463,way,,house,Kuchlbrunnweg,22,,,46.715793833333336,14.092639833333333
443247464,way,,house,Kuchlbrunnweg,37,,,46.71552326249999,14.093156800000001
443247465,way,,house,Kuchlbrunnweg,38,,,46.71537062857142,14.093016357142858
443247466,way,,house,Kuchlbrunnweg,39,,,46.71519874545454,14.09274273636364
443247467,way,,house,Kuchlbrunnweg,40,,,46.7148116875,14.092399324999999
443247468,way,,house,Kuchlbrunnweg,41,,,46.71478908,14.091828759999999
443247469,way,,house,Kuchlbrunnweg,42,,,46.714988716666674,14.092103466666664
443247470,way,,house,Kuchlbrunnweg,43,,,46.71581647,14.09413434
443247471,way,,house,Kuchlbrunnweg,44,,,46.71597115714286,14.0937753
443247472,way,,house,Kuchlbrunnweg,45,,,46.7155222625,14.09418745
443247473,way,,house,Kuchlbrunnweg,46,,,46.715042700000005,14.093158
443247474,way,,house,Kuchlbrunnweg,47,,,46.71516688,14.094132280000002
443247476,way,,house,Kuchlbrunnweg,49,,,46.71477553076923,14.093912523076922
443247477,way,,house,Kuchlbrunnweg,51,,,46.71459866666667,14.093751466666665
443247478,way,,house,Kuchlbrunnweg,55,,,46.71405525454546,14.093069445454546
443251468,way,,house,Blumenweg,10,,,46.716881412499994,14.0927021625
443251469,way,,house,Blumenweg,2,,,46.71719592307692,14.093567753846152
443251470,way,,house,Kuchlbrunnweg,23,,,46.716631750000005,14.092515133333334
443251471,way,,house,Kuchlbrunnweg,24,,,46.71646565,14.09232425
443251472,way,,house,Kuchlbrunnweg,25,,,46.71634220000001,14.092179325000004
443251473,way,,house,Kuchlbrunnweg,26,,,46.716229639999995,14.09207566
443251474,way,,house,Kuchlbrunnweg,27,,,46.716118599999994,14.09192588
443251475,way,,house,Blumenweg,3,,,46.716788944444446,14.093375355555557
443251476,way,,house,Blumenweg,5,,,46.71675011666667,14.0931458
443251477,way,,house,Blumenweg,8,9560,Feldkirchen in Kärnten,46.717004133333326,14.093106166666667
443254330,way,,yes,Kuchlbrunnweg,31,9560,Lindl,46.715511522222215,14.091745644444446
443254331,way,,house,Kuchlbrunnweg,28,,,46.71602855,14.091580400000003
443254332,way,,house,Kuchlbrunnweg,29,,,46.71584686666666,14.091527166666665
443254333,way,,house,Kuchlbrunnweg,30,,,46.715630942857146,14.09138162857143
443254334,way,,house,Kuchlbrunnweg,33,,,46.715440429999994,14.09113102
443254335,way,,house,Kuchlbrunnweg,34,,,46.7152807,14.0910528
443348780,way,,yes,Neubaugasse,1,,,46.72652361111111,14.086170033333335
443348781,way,,house,Neubaugasse,10,,,46.726943659999996,14.087375586666665
443348782,way,,house,Neubaugasse,11,,,46.726914933333326,14.086915408333331
443348783,way,,house,Schillerstraße,11,,,46.72720029,14.08733396
443348784,way,,house,Neubaugasse,12,,,46.72596974,14.08538944
443348785,way,,house,Neubaugasse,13,,,46.72664755555556,14.086823766666665
443348787,way,,house,Neubaugasse,14,,,46.726783366666666,14.086624833333332
443348789,way,,yes,Neubaugasse,2,,,46.72634602000001,14.085725539999999
443348792,way,,house,Neubaugasse,3,,,46.72637944444444,14.086429144444446
443348795,way,,house,Neubaugasse,4,,,46.72624356,14.08548008
443348798,way,,house,Neubaugasse,5,,,46.72629498571428,14.086191814285716
443348801,way,,house,Neubaugasse,6,,,46.726183057142855,14.085907371428572
443348804,way,,house,Neubaugasse,7,,,46.726056355555556,14.085581644444446
443348807,way,,house,Neubaugasse,8,,,46.7270221,14.087073960000001
443348810,way,,house,Neubaugasse,9,,,46.72684224444444,14.087167577777777
443348813,way,,house,Schillerstraße,9,,,46.72703674444445,14.087565322222224
443380813,way,,house,Adalbert Stifter Weg,1,,,46.727395828571424,14.086634071428572
443380814,way,,house,Turracher Straße,1,,,46.72681617999999,14.08558524
443380816,way,,yes,Himmelberger Straße,17,,,46.72706971111111,14.086395188888888
443380817,way,,yes,Himmelberger Straße,19,,,46.72596516,14.087197280000002
443380818,way,,house,Turracher Straße,1a,,,46.72670232,14.08526714
443380819,way,,house,Adalbert Stifter Weg,2,,,46.727358725,14.0863940125
443380820,way,,house,Turracher Straße,2,,,46.7274808,14.086110639999998
443380821,way,,house,Turracher Straße,3,,,46.72703925,14.085284299999998
443380822,way,,yes,Turracher Straße,3a,,,46.726943266666666,14.084997122222223
443380823,way,,house,Turracher Straße,4,,,46.727625520000004,14.085896299999998
443380824,way,,yes,Turracher Straße,5,,,46.72735356,14.085569060000001
443380825,way,,house,Himmelberger Straße,6,9560,Feldkirchen in Kärnten,46.72729486,14.08621052
443380826,way,,house,Turracher Straße,6,,,46.727292885714284,14.084954285714286
443380827,way,,yes,Turracher Straße,7,,,46.727120971428576,14.085819099999998
443470912,way,,garage,Milesistraße,4a,9560,Feldkirchen in Kärnten,46.727808499999995,14.089896312499999
443470922,way,,yes,Paracelsusstraße,10,,,46.728351339999996,14.08946628
443470923,way,,house,Paracelsusstraße,10a,9560,Feldkirchen in Kärnten,46.72847848571429,14.089597442857142
443470924,way,,yes,Milesistraße,11,,,46.72743666000001,14.089808340000001
443470925,way,,yes,Schillerstraße,12,,,46.726967179999995,14.089043319999998
443470926,way,,house,Paracelsusstraße,2,,,46.72730414,14.089188279999998
443470927,way,,yes,Schillerstraße,4,,,46.7271134,14.088659658333334
443470928,way,,house,Paracelsusstraße,4,,,46.72757636,14.08933154
443470929,way,,yes,Milesistraße,4,,,46.727741071428575,14.090062871428572
443470930,way,,house,Paracelsusstraße,6,,,46.727811380000006,14.089415579999999
443470931,way,,yes,Paracelsusstraße,6a,,,46.727764545454555,14.089726136363636
443470932,way,,house,Paracelsusstraße,8,,,46.728007919999996,14.089428099999997
443626313,way,,house,Franz-Huber-Straße,4,9560,Feldkirchen in Kärnten,46.727892739999994,14.086503519999999
443626317,way,,house,Franz-Huber-Straße,"1,3",,,46.728188020000005,14.085935039999999
443626318,way,,house,Franz-Huber-Straße,5,,,46.728164080000006,14.08640566
443626320,way,,house,Franz-Huber-Straße,6,9560,Feldkirchen in Kärnten,46.727948760000004,14.0868372
443626326,way,,house,Franz-Huber-Straße,11,,,46.72820923333334,14.087149283333334
443626327,way,,house,Franz-Huber-Straße,15,,,46.72829223333333,14.087500883333334
443626328,way,,house,Franz-Huber-Straße,2,,,46.72784923333333,14.08617946666667
443626329,way,,house,Franz-Huber-Straße,7,,,46.72814596666666,14.086739716666669
443626330,way,,house,Franz-Huber-Straße,16,,,46.727777242857144,14.087744542857143
443626332,way,,house,Franz-Huber-Straße,12,,,46.72782394285714,14.087674457142857
443626333,way,,house,Franz-Huber-Straße,10,9560,Feldkirchen in Kärnten,46.72807139090909,14.087596490909089
443626334,way,,house,Franz-Huber-Straße,8,9560,Feldkirchen in Kärnten,46.72801258888889,14.087144522222223
443626335,way,,house,Franz-Huber-Straße,17,,,46.728315477777784,14.087630366666666
443626336,way,,house,Franz-Huber-Straße,14,9560,Feldkirchen in Kärnten,46.72813991111111,14.087830933333331
443626337,way,,house,Franz-Huber-Straße,9,,,46.72818179,14.08686826
443626338,way,,house,Franz-Huber-Straße,13,,,46.72824247,14.08725588
443647489,way,,house,Grenzgasse,1,,,46.72781986666667,14.087927933333331
443647490,way,,house,Grenzgasse,10,,,46.728876255555555,14.088294988888888
443647491,way,,house,Grenzgasse,10a,,,46.728974557142855,14.088580000000002
443647492,way,,house,Grenzgasse,12,,,46.729188019999995,14.088334400000003
443647493,way,,house,Grenzgasse,14,,,46.72943697000001,14.088301139999999
443647494,way,,house,Grenzgasse,16,,,46.72974893333333,14.088470683333334
443647495,way,,house,Renkerweg,2,,,46.72998185714285,14.088342142857144
443647496,way,,house,Grenzgasse,2,9560,Feldkirchen in Kärnten,46.7279082,14.088297471428572
443647497,way,,house,Grenzgasse,3,9560,Feldkirchen in Kärnten,46.72836144,14.0879545
443647498,way,,house,Grenzgasse,4,9560,Feldkirchen in Kärnten,46.72815865555555,14.08833742222222
443647499,way,,house,Grenzgasse,5,,,46.72854804,14.088021120000002
443647501,way,,house,Grenzgasse,6,,,46.72843639090909,14.088319154545452
443647502,way,,house,Grenzgasse,8,,,46.72865932,14.088314179999998
443648550,way,,house,Sandgasse,1,,,46.727891477777774,14.088611488888889
443648551,way,,house,Sandgasse,2,,,46.727928612499994,14.088862675
443648552,way,,house,Paracelsusstraße,3,,,46.727868,14.089035719999998
443648553,way,,house,Sandgasse,4,,,46.7276052,14.088350618181819
443650385,way,,house,Paracelsusstraße,11,,,46.7291433,14.08916322
443650386,way,,house,Paracelsusstraße,13,,,46.729130312500004,14.0888599625
443650387,way,,house,Paracelsusstraße,15,,,46.729551183333335,14.0891594
443650388,way,,house,Paracelsusstraße,15a,,,46.72950817142857,14.088914285714285
443650389,way,,house,Paracelsusstraße,17,9560,Feldkirchen in Kärnten,46.72991454545454,14.088932145454544
443650390,way,,house,Paracelsusstraße,19,9560,Feldkirchen in Kärnten,46.73019081428572,14.089034571428572
443650391,way,,house,Renkerweg,3,,,46.730118499999996,14.088655990000001
443650392,way,,house,Paracelsusstraße,5,,,46.72822077,14.089138610000001
443650393,way,,house,Paracelsusstraße,7,9560,Feldkirchen in Kärnten,46.7284404,14.089130257142857
443650394,way,,house,Paracelsusstraße,9,9560,Feldkirchen in Kärnten,46.72869269230769,14.089108038461537
443652255,way,,house,Paracelsusstraße,12,9560,Feldkirchen in Kärnten,46.728715820000005,14.089574873333333
443652256,way,,house,Paracelsusstraße,14,,,46.72897335454545,14.089669718181819
443652257,way,,house,Paracelsusstraße,16,9560,Feldkirchen in Kärnten,46.729158327272735,14.08955621818182
443652258,way,,house,Paracelsusstraße,18,9560,Feldkirchen in Kärnten,46.7294391,14.089552466666667
443652259,way,,house,Paracelsusstraße,20,9560,Feldkirchen in Kärnten,46.7296271,14.0895203375
443652260,way,,house,Paracelsusstraße,22,,,46.7301418,14.0895006
443653534,way,,yes,Max-Blaha-Straße,"1,1a",9560,Feldkirchen in Kärnten,46.72887787692309,14.090505669230769
443653535,way,Total Normal,yes,Max-Blaha-Straße,2,,,46.72905209999999,14.091066839999996
443653536,way,,house,Gärtnergasse,2,,,46.73008957142857,14.09178822857143
443653537,way,,house,Gärtnergasse,3,,,46.729839783333325,14.091862933333333
443653538,way,,house,Gärtnergasse,4,,,46.729679829999995,14.091639089999997
443653539,way,,house,Gärtnergasse,5,,,46.72960621428571,14.091456914285711
443653540,way,,house,Gärtnergasse,6,,,46.729492755555555,14.091228322222221
443653541,way,,house,Gärtnergasse,7,,,46.729321544444446,14.091102222222224
443658663,way,,shed,Flurweg,2,9560,Feldkirchen in Kärnten,46.73094724,14.09181446
443658674,way,,yes,Josef-Klaus-Straße,10,,,46.72981393333333,14.090436833333333
443658675,way,,house,Josef-Klaus-Straße,11,,,46.7294677,14.090475325
443658676,way,,house,Josef-Klaus-Straße,12,,,46.729635633333324,14.090187016666667
443658677,way,,house,Josef-Klaus-Straße,14,,,46.72946749,14.08986115
443658678,way,,house,Josef-Klaus-Straße,14a,,,46.72945191428571,14.090026357142856
443658679,way,,house,Josef-Klaus-Straße,15,,,46.729305912499996,14.0901927125
443658680,way,,house,Josef-Klaus-Straße,2,,,46.73065951666666,14.091614233333333
443658681,way,,house,Josef-Klaus-Straße,3,,,46.73029065555556,14.091613477777779
443658682,way,,house,Josef-Klaus-Straße,4,,,46.730452060000005,14.091406699999999
443658683,way,,yes,Josef-Klaus-Straße,"4a,4b",9560,Feldkirchen in Kärnten,46.73042068571427,14.091274571428572
443658684,way,,house,Josef-Klaus-Straße,5,,,46.729829611111114,14.09105283333333
443658685,way,,house,Josef-Klaus-Straße,6,,,46.73022358888889,14.091183444444445
443658686,way,,house,Josef-Klaus-Straße,7,,,46.72996771111111,14.091281833333333
443658687,way,,house,Josef-Klaus-Straße,8,,,46.730037319999994,14.09097214
443658688,way,,house,Josef-Klaus-Straße,9,,,46.72959603333334,14.090756533333334
443667625,way,,house,Rosenweg,1,,,46.73026915714286,14.090036600000001
443667628,way,,house,Rosenweg,10,,,46.73061364,14.0909545
443667630,way,,house,Rosenweg,11,,,46.73102713333334,14.091391766666666
443667633,way,,house,Rosenweg,12,,,46.730832616666675,14.09117535
443667636,way,,house,Rosenweg,2,,,46.72987039523809,14.08959408095238
443667639,way,,house,Rosenweg,3,,,46.73044452857143,14.090350728571428
443667642,way,,house,Rosenweg,4,,,46.73002828,14.089981139999997
443667645,way,,house,Rosenweg,5,,,46.730596760000005,14.09061026
443667647,way,,house,Rosenweg,6,,,46.730198779999995,14.0903221
443667650,way,,house,Rosenweg,7,,,46.73084326,14.09087046
443667652,way,,house,Rosenweg,8,,,46.7303732,14.0906844
443667655,way,,house,Rosenweg,9,,,46.7311073375,14.090997999999999
443670459,way,,house,Milesistraße,1,9560,Feldkirchen in Kärnten,46.728832319999995,14.09163752
443670478,way,,house,Milesistraße,8,9560,Feldkirchen in Kärnten,46.72911281249999,14.0920134875
443670480,way,,house,Renkerweg,1,,,46.7302999125,14.0882676625
443670481,way,,house,Karawankenblick,1,,,46.7304918,14.089173679999998
443670482,way,,house,Karawankenblick,10,,,46.731075520000005,14.090404460000002
443670483,way,,house,Karawankenblick,12,,,46.73120060000001,14.090594757142854
443670484,way,,house,Karawankenblick,2,,,46.730424525,14.089421787500001
443670485,way,,house,Paracelsusstraße,21,,,46.73041534,14.08881466
443670486,way,,house,Karawankenblick,3,,,46.73073514,14.08951224
443670487,way,,house,Karawankenblick,4,,,46.73054852,14.089635359999999
443670488,way,,house,Karawankenblick,5,,,46.73090526,14.089752726666669
443670489,way,,house,Karawankenblick,6,,,46.73071582857143,14.089926057142858
443670490,way,,house,Karawankenblick,7,,,46.731057439999994,14.089990840000002
443670491,way,,house,Karawankenblick,8,,,46.7308793,14.0901232
443670492,way,,house,Karawankenblick,9,,,46.731194833333326,14.090138483333334
443672883,way,,house,Dr. Bucherweg,1,,,46.73036284285714,14.087402728571428
443672884,way,,house,Friedenstraße,1,,,46.731383140000005,14.08963332
443672885,way,,house,Friedenstraße,10,,,46.730906399999995,14.08805964
443672886,way,,house,Dr. Bucherweg,3,,,46.73027676,14.0868029
443672887,way,,house,Friedenstraße,3,,,46.73118078,14.089390600000002
443672888,way,,house,Friedenstraße,4,,,46.73129002,14.08896862
443672889,way,,house,Dr. Bucherweg,5,,,46.73018517777778,14.08651871111111
443672890,way,,house,Flurweg,5,,,46.731463083333345,14.089104716666666
443672891,way,,house,Friedenstraße,5,,,46.73098078,14.089125660000002
443672892,way,,house,Renkerweg,5,,,46.73088975000001,14.087324950000001
443672893,way,,house,Friedenstraße,6,,,46.73109786666666,14.0887412
443672894,way,,house,Renkerweg,6,,,46.73088214,14.08775082
443672895,way,,house,Dr. Bucherweg,7,,,46.7302921,14.087078559999998
443672896,way,,house,Friedenstraße,7,,,46.73081998,14.088863320000002
443672897,way,,house,Renkerweg,7,,,46.73049846666667,14.0879082
443672898,way,,house,Dr. Bucherweg,8,,,46.73040785714285,14.086399228571427
443672899,way,,house,Friedenstraße,8,,,46.730902271428576,14.088329500000002
443672900,way,,house,Friedenstraße,9,,,46.73064241666666,14.088537716666664
443753763,way,,house,Oberer Leitenweg,1,,,46.7330485,14.088277739999999
443753769,way,,house,Oberer Leitenweg,8,,,46.7333491,14.088973433333335
443753770,way,,house,Oberer Leitenweg,2,,,46.73271986666666,14.088579116666667
443753771,way,,house,Oberer Leitenweg,12,,,46.73374385714286,14.089353314285715
443753772,way,,house,Oberer Leitenweg,10,,,46.733534628571434,14.089127628571427
443753773,way,,house,Oberer Leitenweg,4,,,46.73297186666666,14.088643655555556
443753774,way,,house,Oberer Leitenweg,6,,,46.733156029999996,14.088783770000001
443753775,way,,house,Leitenweg,13,,,46.732113979999994,14.087522599999996
443753776,way,,house,Leitenweg,14,,,46.73193617142857,14.087904
443753777,way,,house,Leitenweg,16,,,46.732226299999994,14.088165671428571
443753778,way,,house,Leitenweg,17,,,46.73256172,14.08806444
443753779,way,,house,Leitenweg,18,,,46.732409440000005,14.08840382
443753780,way,,house,Leitenweg,19,,,46.73202024545455,14.088392236363639
443753781,way,,house,Leitenweg,22,,,46.731691233333336,14.088008899999998
443759714,way,,house,Leitenweg,11,,,46.731295545454536,14.087921672727274
443759716,way,,house,Leitenweg,5,,,46.730902718181824,14.085905272727274
443759720,way,,house,Leitenweg,3,,,46.7307249,14.084485218181818
443759722,way,,house,Leitenweg,6,,,46.73100907999999,14.08626652
443759743,way,,house,Leitenweg,8,,,46.731125399999996,14.087062783333332
443759750,way,,house,Flurweg,1,,,46.731371599999996,14.088211185714286
443759752,way,,house,Leitenweg,4,,,46.73077168571429,14.085176657142858
443759757,way,,house,Leitenweg,5a,,,46.73089317777778,14.086003966666667
443759759,way,,house,Leitenweg,1,,,46.73079028888888,14.083802133333332
443759761,way,,house,Leitenweg,7,,,46.73105537,14.08673291
443759763,way,,house,Leitenweg,2,,,46.73084092,14.085556459999998
443759767,way,,house,Leitenweg,10,,,46.73115946,14.087651170000001
443767703,way,,house,Hermann-Kerschbaumer-Weg,11,,,46.72530859090909,14.08585531818182
443767704,way,,yes,Ossiacher Bundesstraße,2,,,46.72488032857143,14.087384199999999
443767705,way,,yes,Ossiacher Bundesstraße,4,,,46.72471961428571,14.08706627142857
443767706,way,,house,Hermann-Kerschbaumer-Weg,5,,,46.725057890909085,14.085136863636363
443767707,way,,house,Hermann-Kerschbaumer-Weg,9,,,46.72517392857143,14.085644885714286
443772827,way,,house,Siegfried-Wehrle-Weg,4,,,46.72523325555556,14.084592955555555
443772828,way,,house,Kindergartenstraße,8,,,46.7252827625,14.083708474999998
443774126,way,,apartments,Kindergartenstraße,27,,,46.72561023846154,14.082274746153846
443774127,way,,apartments,Kindergartenstraße,31,,,46.726145444444434,14.081371222222222
443774128,way,,apartments,Kindergartenstraße,33,,,46.72580133846153,14.080956246153844
443774129,way,,apartments,Kindergartenstraße,35,,,46.72540512307691,14.080577707692308
443774130,way,,apartments,Kindergartenstraße,37,,,46.72540639230769,14.081620730769231
443825487,way,,house,Sonnenwiese,1,,,46.72506994285715,14.083467
443825488,way,,house,Sonnenwiese,10,,,46.72470624,14.082872660000001
443825489,way,,house,Sonnenwiese,11,,,46.7245826,14.083002899999999
443825490,way,,house,Sonnenwiese,12,,,46.724431859999996,14.08312208
443825491,way,,house,Sonnenwiese,2,,,46.72486298,14.08364244
443825492,way,,house,Sonnenwiese,3,,,46.725159033333334,14.083342800000002
443825493,way,,house,Sonnenwiese,4,,,46.72474288333334,14.083755249999998
443825494,way,,house,Sonnenwiese,5,,,46.72491704285715,14.083195942857142
443825495,way,,house,Sonnenwiese,6,,,46.72473206666666,14.083395816666666
443825496,way,,house,Sonnenwiese,7,,,46.725022360000004,14.08307546
443825497,way,,house,Sonnenwiese,8,,,46.724623071428574,14.08348532857143
443825498,way,,house,Sonnenwiese,9,,,46.72483405714286,14.082743057142855
443829182,way,,apartments,Dr.-W.-Domenig-Weg,1,,,46.72654618571429,14.082600828571428
443829183,way,,apartments,Dr.-W.-Domenig-Weg,11,,,46.72693574444444,14.084009277777778
443829184,way,,apartments,Dr.-W.-Domenig-Weg,13,,,46.72704929230769,14.08433436923077
443829185,way,,apartments,Dr.-W.-Domenig-Weg,15,,,46.727227144444434,14.08385338888889
443829186,way,,apartments,Dr.-W.-Domenig-Weg,17,,,46.727212599999994,14.08333146923077
443829187,way,,apartments,Dr.-W.-Domenig-Weg,19,,,46.727081133333336,14.083004855555554
443829188,way,,apartments,Dr.-W.-Domenig-Weg,21,,,46.72748886666667,14.083645988888891
443829189,way,,apartments,Dr.-W.-Domenig-Weg,23,,,46.72748593846154,14.0830972
443829190,way,,apartments,Dr.-W.-Domenig-Weg,25,,,46.72735452222222,14.082783944444445
443829191,way,,apartments,Dr.-W.-Domenig-Weg,27,,,46.72774486666666,14.083419777777777
443829192,way,,apartments,Dr.-W.-Domenig-Weg,3,,,46.72666699230769,14.082894969230768
443829193,way,,apartments,Dr.-W.-Domenig-Weg,5,,,46.72684616923077,14.083265900000004
443829194,way,,apartments,Dr.-W.-Domenig-Weg,7,,,46.726640676923076,14.08337856153846
443829195,way,,apartments,Dr.-W.-Domenig-Weg,9,,,46.726767107692304,14.083692946153848
443837302,way,FF Waiern,yes,Turracher Straße,8,9560,Feldkirchen in Kärnten,46.72895181111111,14.085136111111112
443837304,way,,yes,Turracher Straße,9,,,46.72836734,14.08552534
443841042,way,,house,Ernst-Schwarz-Weg,1,9560,Feldkirchen in Kärnten,46.72937642000001,14.08378246
443841043,way,,house,Turracher Straße,11,,,46.72950705714286,14.084012657142855
443841044,way,,house,Ernst-Schwarz-Weg,3,9560,Feldkirchen in Kärnten,46.72891184000001,14.08298822
443841045,way,,house,Ernst-Schwarz-Weg,4,9560,Feldkirchen in Kärnten,46.72874904444445,14.082723166666666
443841046,way,,house,Ernst-Schwarz-Weg,5,9560,Feldkirchen in Kärnten,46.7286148,14.082414677777777
443846910,way,,yes,Neuhofweg,1,,,46.7308432,14.08182132
443846915,way,,yes,Ernst-Schwarz-Weg,19,9560,Feldkirchen in Kärnten,46.7307147,14.082265314285715
443846916,way,,yes,Turracher Straße,10,,,46.73109227142857,14.0833872
443846917,way,,yes,Turracher Straße,12,,,46.731048585714284,14.082645785714288
443846918,way,,yes,Turracher Straße,13,,,46.7304732,14.083231971428573
443846919,way,,yes,Turracher Straße,14,,,46.73078422857144,14.08317387142857
443846920,way,,yes,Turracher Straße,15,,,46.7307039,14.082837785714284
443846921,way,,yes,Turracher Straße,16,,,46.73080097142857,14.082430528571427
443846922,way,,yes,Turracher Straße,17,,,46.7311459,14.081399714285713
443846924,way,,yes,Turracher Straße,18,,,46.73119226,14.081278179999998
443846926,way,,yes,Turracher Straße,19,,,46.731025419999995,14.081399059999999
443846927,way,,yes,Turracher Straße,20,,,46.73080098888889,14.081015755555555
443846928,way,,yes,Turracher Straße,22,,,46.73134026,14.0808028
443850935,way,,house,Widmanngasse,10,,,46.730254155555556,14.082434311111111
443850936,way,,house,Ernst-Schwarz-Weg,10a,9560,Feldkirchen in Kärnten,46.72964564,14.082176339999998
443850937,way,,house,Ernst-Schwarz-Weg,10,,,46.72981506,14.08224008
443850938,way,,house,Widmanngasse,3,,,46.72971526,14.083501960000001
443850939,way,,house,Widmanngasse,5,,,46.72953422222221,14.083018222222224
443850940,way,,house,Widmanngasse,6,,,46.7298023,14.083044579999997
443850941,way,,house,Widmanngasse,"7,7a",,,46.72970744444444,14.082717644444445
443850942,way,,house,Ernst-Schwarz-Weg,9,9560,Feldkirchen in Kärnten,46.72950726,14.08204804
443855185,way,,yes,Neuhofweg,2,9560,Feldkirchen in Kärnten,46.73033074,14.081096059999998
443855191,way,,yes,Ernst-Schwarz-Weg,11,9560,Feldkirchen in Kärnten,46.72956902222222,14.081250588888889
443855192,way,,yes,Ernst-Schwarz-Weg,13,9560,Feldkirchen in Kärnten,46.729250210000004,14.08012106
443855193,way,,house,Ernst-Schwarz-Weg,16,9560,Feldkirchen in Kärnten,46.73042204285714,14.081692214285713
443855194,way,,yes,Neuhofweg,8,,,46.73046382,14.081286839999999
443855195,way,,house,Ernst-Schwarz-Weg,20,9560,Feldkirchen in Kärnten,46.73008991428571,14.081233885714285
443855196,way,,yes,Ernst-Schwarz-Weg,8,9560,Feldkirchen in Kärnten,46.72895924523809,14.08106783809524
